,content_id,content,subject,sentiment_value,sentiment_word
8037,EZVwqPRzrl9UWGHb,Q5的***当然高于森林人，外观内饰可以吊打森了，但是以下几点也要留意： 1 国产的奥迪 Q5，传说内部味道较大，只是听说，介意的请自己去体验； 2 现在的 Q5，托森中差大概已经抛弃了，四驱还叫 quattro，各位看官自己体会； 3 Q5乘坐起来内部空间横向比森好，纵向不如森，轴距较大，主要是前悬小（宝马也是这样），18新款 Q5L应该空间可以了；,内饰,1,
8040,rH1eTb6yuVcDw7CO,要加速快买跑车好了，带个涡轮起步就像打鸡血，何必花钱买suv，suv就是要空间大，视野宽敞，能吃苦耐劳，动力反而不是第一位的。,空间,1,空间大
8041,rH1eTb6yuVcDw7CO,要加速快买跑车好了，带个涡轮起步就像打鸡血，何必花钱买suv，suv就是要空间大，视野宽敞，能吃苦耐劳，动力反而不是第一位的。,舒适性,1,空间大
8043,Nk9oY80e2wfisctF,我选森林人，空间坐姿都好点,空间,1,空间坐姿都好点
8044,Nk9oY80e2wfisctF,我选森林人，空间坐姿都好点,舒适性,1,空间坐姿都好点
8045,St8RUYQfJM5khbdH,谢谢大神建议，据说新森（不是美版）也要出搭载WRX的涡轮的版本，并且还有混动版出现。确实有些期待。本人也喜欢LEVORG（动力和空间太诱惑了！））不过有些担心现在国内开惯了汉兰达，换成低视线的车子不习惯。所以犹豫ING   ,空间,1,动力和空间太诱惑了！
8046,St8RUYQfJM5khbdH,谢谢大神建议，据说新森（不是美版）也要出搭载WRX的涡轮的版本，并且还有混动版出现。确实有些期待。本人也喜欢LEVORG（动力和空间太诱惑了！））不过有些担心现在国内开惯了汉兰达，换成低视线的车子不习惯。所以犹豫ING   ,动力,1,动力和空间太诱惑了！
8048,mP9NoLAxXISEdifM,试驾了xv，森林人，傲虎。感觉xv最好开，其次森林人，最后傲虎。不过最后订了傲虎低配，不为别的，就为了中控台和空间,动力,1,不为别的，就为了中控台和空间
8049,mP9NoLAxXISEdifM,试驾了xv，森林人，傲虎。感觉xv最好开，其次森林人，最后傲虎。不过最后订了傲虎低配，不为别的，就为了中控台和空间,空间,1,不为别的，就为了中控台和空间
8050,7Uj536gtAl8HXbzS,不得不说车内空间蛮大的,空间,1,车内空间蛮大
8056,MK5qx0NUE1jhHSnW,花30万买个crv级别的suv，差不多价格的论外观，***，空间，舒适性好像都不是最好的，不比操控我想不出买森林人的理由,操控,1,
8060,xhg2dQXkztb6PWN5,额，我当时是想买宝马318的，我女生，个子不高，就是觉得森林人视野好，买了，现在也觉得有点后悔，应该买 a180奔驰的，森林人操控，视野，空间都很满意，就是一个隔音，胎噪件15万的车都不如。听着心烦,操控,1,操控很满意
8062,xhg2dQXkztb6PWN5,额，我当时是想买宝马318的，我女生，个子不高，就是觉得森林人视野好，买了，现在也觉得有点后悔，应该买 a180奔驰的，森林人操控，视野，空间都很满意，就是一个隔音，胎噪件15万的车都不如。听着心烦,空间,1,空间很满意
8064,7HdUuITX9ti6gCbB,我买这车就看中这几点:轴距短拐弯方便，视野好空间较大，进口身份安全性高，四驱雪雨天气更稳健，2.5排量大油耗低。,空间,1,空间较大
8065,7HdUuITX9ti6gCbB,我买这车就看中这几点:轴距短拐弯方便，视野好空间较大，进口身份安全性高，四驱雪雨天气更稳健，2.5排量大油耗低。,舒适性,1,视野好
8067,1okWMzfVI4uY5Qrm,俩车我都有，想要开的舒服就森林人，空间大偶尔还能撒野，想要有面子，坐着舒服安静点就途观。俩车4s保养差不多钱，不过大众保养更方便。我的森2.5fb不烧机油，我感觉保养严格按照说明书来保证真品机油，不会烧机油的。还有喜欢开森的，不太喜欢开途观，涡轮车也就是高速动力好，2.0t市区跟车动力滞后，跟车很不舒服。尤其是碰上加塞的。,空间,1,空间大
8068,1okWMzfVI4uY5Qrm,俩车我都有，想要开的舒服就森林人，空间大偶尔还能撒野，想要有面子，坐着舒服安静点就途观。俩车4s保养差不多钱，不过大众保养更方便。我的森2.5fb不烧机油，我感觉保养严格按照说明书来保证真品机油，不会烧机油的。还有喜欢开森的，不太喜欢开途观，涡轮车也就是高速动力好，2.0t市区跟车动力滞后，跟车很不舒服。尤其是碰上加塞的。,舒适性,1,舒服安静
8071,kq863Cfw0xljgKWI,欧兰德卖得怎么样我不在乎，我目前开开了近2万公里了。挺省油的，大致都很满意。空间不错过年去丈母娘家撸走不少好东西 ，四驱如何没试过，因为舍不得豁。起步比较肉。中后段很给力。确定漆面太薄，座椅偏短，支持不足。特别是后排太硬。现在车一般都我老婆开。我喜欢骑我承载灵魂的大排    ,油耗,1,挺省油的
8074,nJbR1iAFjQPma928,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形   ,安全性,1,
8075,nJbR1iAFjQPma928,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形   ,舒适性,1,
8076,nJbR1iAFjQPma928,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形   ,空间,1,
8079,nJbR1iAFjQPma928,当初买车就看中森的安全性和车内没味道，空间也还算可以。。。。。其它什么操控四驱都没兴趣。。。。另外就是喜欢森的外形   ,外观,1,喜欢森的外形
8080,OaCAQ9qRtJ7mLUfs,汉兰达吧，就算不考虑七座的问题，它的空间、座椅和减震也比森林人好些，不管市内还是长途都很实用。如果是北方或者山区，森林人会有用武之地。,空间,1,
8081,OaCAQ9qRtJ7mLUfs,汉兰达吧，就算不考虑七座的问题，它的空间、座椅和减震也比森林人好些，不管市内还是长途都很实用。如果是北方或者山区，森林人会有用武之地。,安全性,1,
8082,OaCAQ9qRtJ7mLUfs,汉兰达吧，就算不考虑七座的问题，它的空间、座椅和减震也比森林人好些，不管市内还是长途都很实用。如果是北方或者山区，森林人会有用武之地。,舒适性,1,
8083,sViJCnh5B8lmDdGr,这就是斯巴鲁的定位，这次新车的设计完全就是酱油位，但外观仍保持偏硬的造型，内饰更让人能够接受，特别有后排出风和USB充电，再加上空间也大。中国市场一出就预定！,空间,1,空间也大
8084,sViJCnh5B8lmDdGr,这就是斯巴鲁的定位，这次新车的设计完全就是酱油位，但外观仍保持偏硬的造型，内饰更让人能够接受，特别有后排出风和USB充电，再加上空间也大。中国市场一出就预定！,外观,1,保持偏硬的造型
8085,sViJCnh5B8lmDdGr,这就是斯巴鲁的定位，这次新车的设计完全就是酱油位，但外观仍保持偏硬的造型，内饰更让人能够接受，特别有后排出风和USB充电，再加上空间也大。中国市场一出就预定！,内饰,1,保持偏硬的造型
8090,5GQfCFBoSrE8c2N6,自由光小毛病较多了，二者选其一还是森林人吧，新RAV4外观不错，可以等等。城市SUV的四驱是应付湿滑铺装路面和轻度越野路面的。斯巴鲁我还是更喜欢傲虎，奈何买车时，钱不够上傲虎，还好大舅哥买了傲虎我们经常换车开。    ,外观,1,外观不错
8094,dQuhg5vNUnPOtEGV,除了国内的猪大肠，rav4一直外观内饰吊打森林人。,外观,1,吊打
8095,dQuhg5vNUnPOtEGV,除了国内的猪大肠，rav4一直外观内饰吊打森林人。,内饰,1,吊打
8100,5SuJ46kC8vEIwqUX,完全没有可比性的两款车。途观，属神牌，国籍出身高贵，配置高，动力强，外观有面子，内饰经典森林人，小众***丝品牌，国籍出身低贱，配置低，动力一般，外观不符合国人审美，内饰简陋森林人比途观多出的是:操控、视野、四驱、可靠性，这俩车风格完全不同，不知你纠结在哪。,配置,1,配置高
8101,5SuJ46kC8vEIwqUX,完全没有可比性的两款车。途观，属神牌，国籍出身高贵，配置高，动力强，外观有面子，内饰经典森林人，小众***丝品牌，国籍出身低贱，配置低，动力一般，外观不符合国人审美，内饰简陋森林人比途观多出的是:操控、视野、四驱、可靠性，这俩车风格完全不同，不知你纠结在哪。,动力,1,动力强多
8103,5SuJ46kC8vEIwqUX,完全没有可比性的两款车。途观，属神牌，国籍出身高贵，配置高，动力强，外观有面子，内饰经典森林人，小众***丝品牌，国籍出身低贱，配置低，动力一般，外观不符合国人审美，内饰简陋森林人比途观多出的是:操控、视野、四驱、可靠性，这俩车风格完全不同，不知你纠结在哪。,外观,1,有面子
8107,YaRMtmu9cVynQg4p,以前一哥们总结的，二十万的外观，十万的内饰，五十万的操控。,操控,1,
8109,FZvgh2U4CAIVLbl0,同样车友的改外观，你可以参考下，个人觉得比较好看,外观,1,个人觉得比较好看
8135,SfNJay8x0ndWwRIK,红色2.5T大鼻子帅气~,外观,1,帅气~
8136,HQ4AGlLyp182bqz6,***，大鼻子森，社会社会！,外观,1,社会社会！
8161,6KfD7n3Ua2irkhX1,可能不少人是习惯了“德系”的踏板力度，比如油门前段虚位大、刹车前段贼灵敏，森则恰好反其道而行之。 我一开始也认为森的刹车比较软，经过了一段时间的适应，反倒觉得森的刹车脚感非常细腻，适合微操。 这一特点不仅在冰雪路面上意义重大，跟车时也悠哉悠哉。 话说回来，森的刹车成绩在网上都能找到，不算特别优秀但也一点不差，真要是觉得刹车软，使点劲儿踩呗。,安全性,1,刹车脚感非常细腻，适合微操
8190,MNlbU4WAzI03CLHk,这内饰怎么这么chou？科技感也是一如既往的差 ，只是新增了后排空调口，电子刹车。为啥我觉得液晶屏那里反而复古了呢 。前网辨识度很高,外观,1,前网辨识度很高
8203,4tYAPxcFRWf71HdC,和博士的比较，感觉脚下很实在，博士有点轻飘飘踩着心里没底，这次还完刹车线性了，随踩随有挺好   ,安全性,1,还完刹车线性了，随踩随有挺好   
8284,jtq9dMhQcKw2Rafn,油门调校的就这样，很多日系车都这样！噪音就不提这事了好吧……没人否认过！避震我觉得挺好，够硬，路感好高速也不飘，有轻微的绞牙的意思！速度快点过坑也不会颤两下，完了就完了！低速有时路不平能把人颠死！,安全性,1,避震我觉得挺好，够硬
8353,2FVoW6EmTx8UD7YG,就加后面就好 座椅会平一些 不会像现在凹进去 腰能立起来    ,舒适性,1,
8361,HZauywfFn2xYGkNR,我到蛮期待 SGP 对新森的影响！,配置,1,蛮期待 SGP 对新森的影响
8363,vRbIlYgp1FMiqOnE,目前只出了2.5自吸，应该秋季上线。由于sgp这个平台可以搭载混动，因此混动可能也会出，不过至于什么时候上线就不知道了。,配置,1,
8364,Sx7KdRsFaCpU5m2Q,想多了，有机会去看看实车吧，比较现在的2018款来说，个人认为，仅说外观，整体性比现款好不少！新款厚重大气！再说一遍，不要只看照片！这次北京车展，现款和SGP款车都在一起，感觉很明显，这不是我一个人的感觉，几个对森感兴趣的人（都还没有买），也都是同样的感觉！如果不着急换车，我认为值得期待！,外观,1,新款厚重大气
8365,Sx7KdRsFaCpU5m2Q,想多了，有机会去看看实车吧，比较现在的2018款来说，个人认为，仅说外观，整体性比现款好不少！新款厚重大气！再说一遍，不要只看照片！这次北京车展，现款和SGP款车都在一起，感觉很明显，这不是我一个人的感觉，几个对森感兴趣的人（都还没有买），也都是同样的感觉！如果不着急换车，我认为值得期待！,配置,1,新款厚重大气
8367,hxAWbq7usYgmkMFO,我看过实车，看过SGP款和2018款放在一起比对，个人觉得好的不是一点，照片和实车的确有差距   ,配置,1,好的不是一点
8368,a5KofJdMkvuSAQO0,加上4S的黑劲，30万的车维护保养时10万车的3倍举个例子：我的飞度换了四条轮胎，1000冒头，要是我的这个车一条的价格,价格,1,
8376,dLGoxZrq5wYFERDl,已经20万多了，还没想换，06年12月的车，高速百公里油耗7.6-8.2升，长途万公里都不烧机油,油耗,1,
8380,P6yuz1BJ8siSwkoZ,更大的后备箱更舒适的座椅更好的公路操控性更好的内饰更好的隔音吧。除了通过性比森林人略差以外都要更好。其实傲虎属于旅行车。,空间,1,更好
8381,P6yuz1BJ8siSwkoZ,更大的后备箱更舒适的座椅更好的公路操控性更好的内饰更好的隔音吧。除了通过性比森林人略差以外都要更好。其实傲虎属于旅行车。,操控,1,更好
8382,P6yuz1BJ8siSwkoZ,更大的后备箱更舒适的座椅更好的公路操控性更好的内饰更好的隔音吧。除了通过性比森林人略差以外都要更好。其实傲虎属于旅行车。,内饰,1,更好
8383,9uYsLDoPn1E4CKZh,17的圈配的轮胎胎壁较厚一尺寸，烂路稍微放心点，舒适性略微比18寸薄胎壁的好点，轮胎相对便宜点,舒适性,1,
8385,oJp8bTMW2SOEmL1K,你这风格和我一样，我也喜欢在中环匝道弯路超车，全时四驱就要这么开,操控,1,就要这么开
8389,9ZjyYQiVga2bFl8R,cdx内饰不错科技感强，森林人空间大视野好操控很不错，所以我选择CD-森,内饰,1,不错
8391,lzT0Vdgab9um72qJ,森林人的安全性还是很高的吧，最初就是打算森林人，记得2012年欧洲ncap测试森林人是唯一一个优秀的。,安全性,1,很高
8393,w6xbPJf3uTtc4SFU,今天我也一个轮子掉路边水沟里了，一加油就倒出来了。只可惜发动机护板可能变形了，嗡嗡响的厉害。明天去看看。两驱的肯定出不来了,动力,1,
8396,IA7UqpwbRC4cHhNe,纵置平台全时四驱 基本可以了 公路而已的,操控,1,基本可以
8398,rNHiv7QMVm96OEp4,我的是4AT变速箱，高速120转速2800.驾驶习惯嘛，在山路不喜欢跟在别人后面，能超就超,动力,1,
8403,MYuzTglt7SP0oAam,后备箱大，全时四驱和日本进口。就这几点。自己在日本呆了四年，觉着日本造是精细的代名词，前一辆福特让人有点失望了。没想到小森的内部真是糙,空间,1,
8405,MYuzTglt7SP0oAam,后备箱大，全时四驱和日本进口。就这几点。自己在日本呆了四年，觉着日本造是精细的代名词，前一辆福特让人有点失望了。没想到小森的内部真是糙,操控,1,
8406,afR1vJmquDNjtUcp,动力越猛超车距离就越短，并线就越利索，主动安全就高。,动力,1,猛
8416,1gtoG9craDuyQiAO,买斯巴鲁就是考虑到安全性，美国最近碰撞测试又是排前面的，防撞钢梁两级，一个薄，一个厚重，看拆车视频吧,安全性,1,
8420,hV0U7yqAbMsYxCdX,如果是和帕杰罗作对比还是帕杰罗好，空间大性价比高越野能力也不错,空间,1,大
8421,ltIDeujWmHPz9G7w,16年11月入手10年2月2.5XT豪华导航版 价格14.5 车况完美 到手只做保养 公里数12 楼主参考,配置,1,
8426,Tu37Be9PGAD8Sbhm,我没说原车有导航，人家楼主的4s店给加装的是歌乐的导航，你查查价格和品质，已经是很良心了！你要是说歌乐不出导航，那就是你孤落寡闻了,配置,1,很良心
8427,Tu37Be9PGAD8Sbhm,我没说原车有导航，人家楼主的4s店给加装的是歌乐的导航，你查查价格和品质，已经是很良心了！你要是说歌乐不出导航，那就是你孤落寡闻了,价格,1,很良心
8428,n37BMkGDUorZVb18,我两辆车都有，经常交替着开，就方向盘来讲，森林人根本没法和飞度比，关键是我的飞度快30万公里了，根本就不知道烧机油是什么,操控,1,
8429,n37BMkGDUorZVb18,我两辆车都有，经常交替着开，就方向盘来讲，森林人根本没法和飞度比，关键是我的飞度快30万公里了，根本就不知道烧机油是什么,油耗,1,
8436,TDMOPYEFJlBiXRAv,5008感觉设计和外观还不错,外观,1,
8438,BnGkYUC3MmsofW2X,说实话如果欧蓝德早点国产有可能会选欧蓝德，毕竟价格在那，该有的也都有，家用嘛，如果是进口呕懒得那就拜拜吧,价格,1,
8439,pmoarcGskC19jgNb,承认错误是好的，改正错误是对的，还是希望看到更多的错误修正，铝发动机成本更高，车身更轻，有利于节能，比大铁疙瘩强，整体来看还是好车。,外观,1,
8440,pmoarcGskC19jgNb,承认错误是好的，改正错误是对的，还是希望看到更多的错误修正，铝发动机成本更高，车身更轻，有利于节能，比大铁疙瘩强，整体来看还是好车。,动力,1,
8441,ASJNMCtLF3Hym4R7,早上找到一瓶以前买过的龟牌泡沫清洗喷剂。当时为了搽座椅。刚拿去搽发动机，发现海蜡一下子就去除了。好方法啊,内饰,1,
8442,2rezYjnEM9HCFvDI,虽然40内万的车很多，但是进口中型suv带全时四驱的车，除了斯巴鲁傲虎，40万也找不出第二辆。,价格,1,找不出第二辆
8448,9qkTeKwzf1IHuoRx,这个鱼和熊掌不可兼得，斯巴鲁把大量的精力都用在操控上了，配置稍微低一点也正常，但是绝对没有到寒酸的地步。如果真关心配置那么就不要选择森林人,操控,1,
8451,hF6qPoVJ7dWB2bpw,已经到的小改款，2.0的两个，配置都大幅提升了,配置,1,提升
8454,pJ8vcU3bjRNPhaWT,水平对置左右对称全时四驱，你还要啥自行车？,操控,1,
8467,MDs1LSdrWuAx8mho,建议别买2.5T 油耗高 邮箱小 动力确实好 但是慢慢的你就在油耗面前低头 一箱油跑350km 出去自驾你老得加油,动力,1,确实好
8471,iNuK59TszClh648g,我的车原厂配的就是这款主机，所以说方向盘控、后视影像都不会有问题。,操控,1,
8473,HCmcJrN3V2TXWoYS,打着低速走就是了，水温灯灭再加速，发动机没有那么娇贵。,动力,1,
8479,ScZzBGLPYKqTCxUD,庞大石墨烯机油，水平对置发动机的完美匹配，只有来4s才能享受到的尊贵体验,动力,1,
8481,fOwYctzkSjX4NGK7,底盘从新设计了，材料提升，结构调整，一体式纵樑，刚性提高70%，，，我换车还换森林人（一定要性能版）,操控,1,
8482,fOwYctzkSjX4NGK7,底盘从新设计了，材料提升，结构调整，一体式纵樑，刚性提高70%，，，我换车还换森林人（一定要性能版）,内饰,1,
8494,Oawlug1cKJTYLAQo,更换摩擦系数高的刹车片，我换得是刹森碳纤维配方刹车片，摩擦系数0.55 ，效果比较明显,安全性,1,
8500,06yDbC8o3rmYNBsZ,卡宴不是水平对置发动机，不知跟森比啥，比啥森都没戏。,动力,1,
8515,KJlHzRv1kSQtZuB3,森林人整体细节问题，我做了全车隔音，没有喷底盘装甲，130内声音不大，只有风噪还有发动机的声音,舒适性,1,
8516,KJlHzRv1kSQtZuB3,森林人整体细节问题，我做了全车隔音，没有喷底盘装甲，130内声音不大，只有风噪还有发动机的声音,操控,1,
8517,KJlHzRv1kSQtZuB3,森林人整体细节问题，我做了全车隔音，没有喷底盘装甲，130内声音不大，只有风噪还有发动机的声音,动力,1,
8523,BpZ3COESrMX1dGzV,18款上市了，配置确实提升了大灯也升级了，估计在为18款造势呢。,配置,1,
8526,IMQZgTszcY2vO71K,1.四驱没区别，动力肯定有区别(实测百公里加速1.9秒差距摆那里)，但2.0城市里够了。2.正品品牌机油都可以。3.紧急制动有一定帮助，看手里的银子。,动力,1,
8533,QhP83qLzKDo7m1EG,2.0t森林人操控肯定比cx-5好，但发动机更吵。,操控,1,
8538,unc3YyqeUTDSp6OH,ES的主动安全性能，连VOLOV都不是对手，本田有可比性吗？,操控,1,
8539,unc3YyqeUTDSp6OH,ES的主动安全性能，连VOLOV都不是对手，本田有可比性吗？,动力,1,
8540,unc3YyqeUTDSp6OH,ES的主动安全性能，连VOLOV都不是对手，本田有可比性吗？,安全性,1,
8543,nVakwtjrdx4ylYT9,说的好。越多车有这些配置，上路越安全。,配置,1,
8555,KgAu3UitYO1pBNGC,其实也不想买，森林人价格明显虚高，我就是觉得这个前脸改的还挺好，论性价比的话探界者还是不错呢，就是不喜欢它的c柱,外观,1,
8557,dBVc51AvrPz3u89p,这个价格真心不虚高，就看你对车的理解是什么样的。,价格,1,
8567,1CuInXEpwZhxFYo5,那太多了，十多万的H5、BJ40、吉姆尼等，二十多万的奇骏、自由光等等，但这些我都不喜欢 选了个森林人，除了配置低点，别的不后悔,配置,1,不后悔
8568,NnAZa9XcxQfzBsvP,增加的配置多，不光是轮毂。,配置,1,
8573,Sc6RYwiNjsPDGWz7,那是必须的，车子的动力是操控的基础啊。,操控,1,
8574,Sc6RYwiNjsPDGWz7,那是必须的，车子的动力是操控的基础啊。,动力,1,
8583,wkpn2NLfSquejmgA,这俩哪个也谈不上越野，只能说一个逼格高一个操控好，要是越野这俩都都不行,操控,1,
8584,L9sBZ0PVlhDtiJKA,已解决，是刹车灯开关坏掉了，免费换了个就ok了,安全性,1,
8593,HlmqLfsaBugp0G4w,呵呵 如果斯巴鲁把自己的发动机在冷启动时就造成问题 那汽车业内就要笑掉大牙了 哈哈 你多虑了 车是用来开的 不是用来供起来的,动力,1,
8595,CPoqmsfYtW5QeZdK,不错，油耗更好！俺10以上,油耗,1,
8600,Bj213kZpHA6m0iTa,95，我感觉95加速快一点,动力,1,
8601,rbmKhqULkoxeI1F3,发动机空转，只是转速不要长时间保持在高转速，是没有任何影响的,动力,1,
8604,RcLwTymgzjhZBW20,我试驾的是2.5的车型，也试过几款其它品牌的车型，森林人给我的感觉很棒，四驱操控非常好，在山路上没有什么太强烈的颠簸感，动力也足，只不过车速度起来以后风噪较大。,操控,1,
8605,RcLwTymgzjhZBW20,我试驾的是2.5的车型，也试过几款其它品牌的车型，森林人给我的感觉很棒，四驱操控非常好，在山路上没有什么太强烈的颠簸感，动力也足，只不过车速度起来以后风噪较大。,动力,1,
8608,49UzICi3v5PVx0YE,我也曾经纠结过，但是最终买的森林人，全进口，全时四驱，水平对置，操作好，视野好，美国碰撞试验优秀。,操控,1,
8609,NBErK94D65cSl8LW,途观保值逼格高车漆好隔音好底盘扎实内饰德味没有异响维修便宜，为啥买森林人还多交十万块的税……楼上推荐森林人的要不是伪车主要不就是庞大派来的托,外观,1,
8610,NBErK94D65cSl8LW,途观保值逼格高车漆好隔音好底盘扎实内饰德味没有异响维修便宜，为啥买森林人还多交十万块的税……楼上推荐森林人的要不是伪车主要不就是庞大派来的托,操控,1,
8611,NBErK94D65cSl8LW,途观保值逼格高车漆好隔音好底盘扎实内饰德味没有异响维修便宜，为啥买森林人还多交十万块的税……楼上推荐森林人的要不是伪车主要不就是庞大派来的托,内饰,1,
8616,fVbZJQ7BOYW31PE9,我选择斯巴鲁，性能没的说，1我感觉是宝马里外观最难看的，希望能帮到您,操控,1,
8617,fVbZJQ7BOYW31PE9,我选择斯巴鲁，性能没的说，1我感觉是宝马里外观最难看的，希望能帮到您,动力,1,
8621,4QwLKceUJGpdmEAH,说白了92的更经济一些，但是95的可以给你带来更好的动力，更低的噪音，只不过用车成本会多一些,舒适性,1,
8623,4QwLKceUJGpdmEAH,说白了92的更经济一些，但是95的可以给你带来更好的动力，更低的噪音，只不过用车成本会多一些,动力,1,
8627,91optYOCs7lGKBWD,但是2.5烧机油真多，不差钱直接上2.0T，反正都是烧机油，配置还是最全的。,配置,1,
8629,A5YjDo3R7VnBJcQx,其实我钓鱼用森林人用得少，除非去外地，路况差的地方我才用，家里还有一台五菱小货车，一般用它，但是遇到泥巴路，这车不行，打滑，但是油耗比森林人低，,油耗,1,
8630,JcHQNgIFBPdpZSKw,高速空载2.0的森，油耗6.4左右正常,油耗,1,
8633,AzcameLCHSB3jPGX,我25的综合油耗也是8，你还想怎么低,油耗,1,
8642,Hz6eF0EXI74awv8p,楼主您好，建议您还是自己亲身试驾一下，森林人2.5动力我感觉还可以，跑高速完全不用质疑，各种路况用车都不会感觉乏力，望你采纳,动力,1,
8643,8KCjZhOH6TVI42X0,一分钱一分货，你可以去看看淘宝日本原厂代购多出来的配件的价格，顶配不后悔，放心买吧。,价格,1,
8645,nWHvrByFuQ0zx7AC,停车轻点踩刹车不会启动启停,安全性,1,
8646,KRp8MskWhD3cgYzN,总结得非常好。还有几个好处：操控好、视野好、不是街车。缺点也有但都能忍受，就是轮胎容易扎，能换一个全尺寸备胎就好了，再如果有座椅通风就完美了。,操控,1,
8648,WZHFod1pgOGAUmt7,不晕车的原因很多驾驶员但就车而言:视野、空间特别是全时四驱过弯并线比一般非全时四驱车平稳具有很大优势。,空间,1,
8649,WZHFod1pgOGAUmt7,不晕车的原因很多驾驶员但就车而言:视野、空间特别是全时四驱过弯并线比一般非全时四驱车平稳具有很大优势。,操控,1,
8650,dgHO8pBxqTQPAwRG,加速直接线性动力足多！,动力,1,
8652,tHXN32rEVhjSaKOi,恭喜朋友！冠军版当时我也很着迷，至今还没来过。。动力操控应该很不错吧！,操控,1,着迷
8653,tHXN32rEVhjSaKOi,恭喜朋友！冠军版当时我也很着迷，至今还没来过。。动力操控应该很不错吧！,动力,1,着迷
8654,qer74nOd0CMAZiPI,不错！！！我觉得很不错了。。。好车！真心的，，你的森2.5足够，只是可惜乜有涡轮爆发力，整体通过性 操控 空间 没话说,空间,1,
8655,qer74nOd0CMAZiPI,不错！！！我觉得很不错了。。。好车！真心的，，你的森2.5足够，只是可惜乜有涡轮爆发力，整体通过性 操控 空间 没话说,操控,1,
8656,mvaOrHG6NAZsVuj1,宝马的涡轮做得真心好~~根本感觉不出来是台3缸涡轮，动力很好，只是启停很扯淡，启动瞬间震动确实大。,动力,1,扯淡
8658,qeZWHnjrN35fzvVk,2.5的动力相当可以，实际感觉比数据要好。车速100的时候转速才1500~2000转，油耗也很低,油耗,1,
8659,qeZWHnjrN35fzvVk,2.5的动力相当可以，实际感觉比数据要好。车速100的时候转速才1500~2000转，油耗也很低,动力,1,
8670,qpEvhKwkuCAfFdST,底盘装甲还要你自己比对 原车好像是有塑胶底盘装甲的，反正我的16 2.5顶配有,操控,1,
8671,GaEMY0gJbFnA41kq,2.5的动力是要好一点，但是可能烧机油，其实冠道2.0T的四驱可以 都是城市SUV 也不会去重度越野。,动力,1,
8678,b3xBIzAm7rHaZ96o,别纠结，只要不是认定2.0够用的就直接上2.5，不后悔，森林人优势就是操控，其他没有,操控,1,别纠结
8681,hkNTDRYOPWmUg6Xa,嗯我也觉得价格可以。这几天很多保险公司一直打电话大多都是这个价格贵点4000多点，便宜点3800还有送点东西,价格,1,
8682,MoPp3nvmilbQRxu7,森林人四驱性能强悍，CX-5现在新款刚上比较火，冠道车身看起来比前2个大。冠道应该还比前2个贵,外观,1,
8683,MoPp3nvmilbQRxu7,森林人四驱性能强悍，CX-5现在新款刚上比较火，冠道车身看起来比前2个大。冠道应该还比前2个贵,操控,1,
8684,MoPp3nvmilbQRxu7,森林人四驱性能强悍，CX-5现在新款刚上比较火，冠道车身看起来比前2个大。冠道应该还比前2个贵,动力,1,
8685,TBvxD29NjhCHqb4Z,我也在考虑CX5和森林人，但是在对比试驾后决定还是森林人，还有一点就是森林人的空间比马自达的宽敞,空间,1,
8693,S70mLXZ2ipwYOBhs,需要空间就选森林人，说实话x1还没森林人有面子。价格差不多。,空间,1,
8704,6dmHtWiS5n4c3orU,这车上坡有辅助的，刹车踩下后，不溜坡，,安全性,1,
8705,x7yYVTI0afvHgqLG,恭喜，森林人现在的配置应该说是小改款中配置最高的了，再往后就该大改款了吧。,配置,1,
8707,wCfxW6jVpEFzAcY4,最好的膜贴前档就够了，不然夏天实在受不了，另外安全性也提高了,安全性,1,
8711,8tpiqgCShwvrWb6Y,外观和内饰都好漂亮，喜欢！,外观,1,喜欢
8712,8tpiqgCShwvrWb6Y,外观和内饰都好漂亮，喜欢！,内饰,1,喜欢
8713,OaM2Y3BVGPI65epy,本来觉得这么大的车不好操控，没想到试驾了一回觉得还挺灵活。,操控,1,
8714,M6LQCcU0kgVFnEvo,外观拉风，内饰精致，动力充沛，真的不错,外观,1,真的不错
8715,M6LQCcU0kgVFnEvo,外观拉风，内饰精致，动力充沛，真的不错,动力,1,真的不错
8716,M6LQCcU0kgVFnEvo,外观拉风，内饰精致，动力充沛，真的不错,内饰,1,真的不错
8717,O3iPSrkfebHvqK0Q,入手它不后悔，性能上绝对优于同级别的其他车,操控,1,不后悔
8718,O3iPSrkfebHvqK0Q,入手它不后悔，性能上绝对优于同级别的其他车,动力,1,不后悔
8719,MPpyL529XBhjmua0,全时四驱，请勿拖挂，看到这四个字就觉得森林人好霸气！,操控,1,
8721,MteofNy429Lwsgxv,中控上面的小屏可以设置车内灯光延时,配置,1,
8725,7M3zVcWS2TpQqAk9,普拉多就是两驱穿越也随便秒 森林人。。。人家底盘摆在那，森林人拿什么比？,操控,1,
8729,aP6XxJckqZVHBeb7,看好了再买，纯进口，全时四驱，才高1.5万，你加个导航还多钱呢,配置,1,
8730,aP6XxJckqZVHBeb7,看好了再买，纯进口，全时四驱，才高1.5万，你加个导航还多钱呢,操控,1,
