,content_id,content,subject,sentiment_value,sentiment_word
8552,flgPL0a7JEOz9jvr,可能是材料问题，或者海运时没做翻修处理，去换吧,内饰,-1,
8556,KgAu3UitYO1pBNGC,其实也不想买，森林人价格明显虚高，我就是觉得这个前脸改的还挺好，论性价比的话探界者还是不错呢，就是不喜欢它的c柱,价格,-1,
8558,46tAve8NwFPk5iBK,说明这个车正常价格就是十几二十万，在中国贵的原因就是税，不对比你能知道么,价格,-1,
8560,Z1huSHk5EM089gAf,裸车多少，感觉这个价格还能低,价格,-1,
8569,ExrNkpFjt6eUXhyd,轮胎问题，我也今年换了的蝎子四级，油耗多了一个半左右,油耗,-1,
8571,rCGm7i1lDfgEBbwh,2015年7月买的，2015特别版2.5，没怎么开，现在就担心车没电，放家里不到一周，电瓶没电两次。还换了一次电瓶，听说就是这个导航的原因。,配置,-1,
8572,7MFpniQR2u9xczWd,刹车弱点了，我也想升级,安全性,-1,
8575,xpSE15GRyte2dJrN,我也买了他家的机油 噪音变大 油耗变高 开了300朵公里果断换掉了,油耗,-1,
8576,xpSE15GRyte2dJrN,我也买了他家的机油 噪音变大 油耗变高 开了300朵公里果断换掉了,舒适性,-1,
8577,ami2uzpnxhWtHLM3,牛b了，报道称，不合格的钢铁制品是称为“线材”的条状金属材料，多用于汽车发动机和底盘等。涉及的企业从200家增加到了500家，但也是意料之中，越查问题越多,操控,-1,
8578,ami2uzpnxhWtHLM3,牛b了，报道称，不合格的钢铁制品是称为“线材”的条状金属材料，多用于汽车发动机和底盘等。涉及的企业从200家增加到了500家，但也是意料之中，越查问题越多,动力,-1,牛b了
8580,bIY9uRGrFlBWh7xs,企业能做到最良心的办法就是给车主发动机召回，不过就算这样，车主也不会答应，神钢造假十年，雷克萨斯质量排行榜依旧高高挂起，斯巴鲁的口碑车主自己懂都懂,动力,-1,
8586,QrHIbfY9KsBMiLGX,我试驾过后也觉得不值这个价格,价格,-1,
8588,6lPzo5x2nDtOIeLk,换了胎纯高速路都跑不下来了，之前原车胎才7的油耗,油耗,-1,
8590,SuIl4qFXp5dyxGV9,看来不能图偏宜呀！我的就是高速加速时特别大。,动力,-1,
8598,0OkwKClGdsNXzx1u,原车CD用了4年多了，还是比较满意，不喜欢中控大屏幕，费电又刺眼,配置,-1,
8599,MOGRhuPtInklVdcx,我新车装完导航一星期果断拆了用原装cd.导航音质太差！,配置,-1,
8603,RcLwTymgzjhZBW20,我试驾的是2.5的车型，也试过几款其它品牌的车型，森林人给我的感觉很棒，四驱操控非常好，在山路上没有什么太强烈的颠簸感，动力也足，只不过车速度起来以后风噪较大。,舒适性,-1,
8607,qtQgh3swUozk1nmV,11年se能用么？原车太硬，毫无舒适性可言，不知道换这个街道版能否改善？调到最高，比原车低么？低多少？,舒适性,-1,
8612,L6dBZvhR7PmG1Erb,我冬天油耗最高的时候上过13.4,油耗,-1,
8613,PeDE9SJKpc6CVLsk,我是13款2·5一万公里以后，一直换金美孚0－40，感觉挺好，只是油耗增加了一点，,油耗,-1,
8615,fVbZJQ7BOYW31PE9,我选择斯巴鲁，性能没的说，1我感觉是宝马里外观最难看的，希望能帮到您,外观,-1,
8619,hGxyTPa7kcM4qdZV,在1500转附近速度在20左右时候出现的吧，那会儿变速箱应该是比较难受所以哼哼,动力,-1,
8620,hvNBJIp0KxYWRklw,呵呵，X1就是一面子货，而且外观实在是……,外观,-1,
8622,4QwLKceUJGpdmEAH,说白了92的更经济一些，但是95的可以给你带来更好的动力，更低的噪音，只不过用车成本会多一些,油耗,-1,
8626,BIHLCwAOQSZyv1fx,说了这车子喇叭不差，中控差！,配置,-1,
8628,91optYOCs7lGKBWD,但是2.5烧机油真多，不差钱直接上2.0T，反正都是烧机油，配置还是最全的。,油耗,-1,
8632,JL0w7BM4tXgFfdpj,这价格抢钱呢，买彭斯PUP跟着一样的玩意，便宜太多,价格,-1,
8634,x7azrl4SQ1qNc63o,是的，但速度110以上油耗会在7以上且一直往上升了。,油耗,-1,
8635,f8W1yAsZwkVLQezg,在美国森林人和CRV、RAV4在一个在一个区间，森林人和大切一个价格区间你自己怎么能信？,价格,-1,
8639,MAYj8a37DrJ5xF4t,不要和XV比，那是翼豹底盘,操控,-1,
8647,KRp8MskWhD3cgYzN,总结得非常好。还有几个好处：操控好、视野好、不是街车。缺点也有但都能忍受，就是轮胎容易扎，能换一个全尺寸备胎就好了，再如果有座椅通风就完美了。,内饰,-1,
8657,mvaOrHG6NAZsVuj1,宝马的涡轮做得真心好~~根本感觉不出来是台3缸涡轮，动力很好，只是启停很扯淡，启动瞬间震动确实大。,舒适性,-1,扯淡
8660,VKuEfyQL1qvi3zbJ,气门室垫漏油，必须抬发动机，不厉害可以等等，我的是地下有滴油换的，150000公里左右,动力,-1,
8661,obi3CUjAp7P1xzXc,200000公里，换了四次刹车片，两次刹车立盘，表示很无奈,安全性,-1,无奈
8665,wDrlM3OAxYfi4TJq,大哥，我说的是318国道上，3000米以上，动力很弱，手动挡有一定优势，我当时是油门到底，转速四千，车速40,动力,-1,
8676,KZ7FhJiSUkpjTXMA,知道2.5的发动机结构有问题就行了，壁厚啊、加固肋筋什么的,动力,-1,
8680,tkVfuOR3X1b7YHyP,它那个是2.4排量的买来，不论高不高速，高不高温，全线消耗量都很大，只能和老帕、A4一样后备箱备瓶机油。,油耗,-1,
8686,u9wzndLt3lhp5isb,据说装了风噪声一下子很大,舒适性,-1,
8691,AE260MSX7B4KdkPO,噪音，油耗都加大，不是进藏那种长途旅行，没必要。,油耗,-1,
8692,AE260MSX7B4KdkPO,噪音，油耗都加大，不是进藏那种长途旅行，没必要。,舒适性,-1,
8696,JiQALdzkCtgH93we,请问你是哪年车型，2016的能装不，感觉导航没用。就想换个音质好点的，但有蓝牙，usb，倒车影像最好。,配置,-1,
8700,famodbEnNe0S2zA6,目前来说斯巴鲁全系只要是2.0T车型，ES发回日本原厂也加装不了，因为带T发动机是为中国特供，ES功能是要和主动驾驶等系统搭调的，2.0T没有这个功能,动力,-1,
8701,1U4lwqdBXasivnQ5,改了19寸的，不过刹车最好跟着改，要不盘和卡钳都显得太小啦,安全性,-1,
8702,z4MfABHdN962vTQu,这个座椅包裹性太差，可能考虑老美屁股大,内饰,-1,
8710,3xFOktynweBJrMiD,我今年8月份刚去过，川进青出，15款2.0特装版，一路平安，就是上了3000米海拔以上，动力跟不上，大概只有0.8排量了,动力,-1,
8732,p4XM5RJ029WSQZGn,四门做个隔音减少共振，换喇叭就可以了，车上那点空间对发烧器材限制太多，suv风噪大，想做到在家听的感觉几乎不可能,空间,-1,
8733,p4XM5RJ029WSQZGn,四门做个隔音减少共振，换喇叭就可以了，车上那点空间对发烧器材限制太多，suv风噪大，想做到在家听的感觉几乎不可能,舒适性,-1,
8734,0B6FPKdYlQL2iqxJ,跑起来空调管道会进风，不开空调的时候吧内循环按了就没事,舒适性,-1,
8735,Sq4ElutWrdyswLHV,2016款，更换过导航机头，鲨鱼鳍，刹车开关了，这车真不让人省心,配置,-1,不让人省心
8736,Sq4ElutWrdyswLHV,2016款，更换过导航机头，鲨鱼鳍，刹车开关了，这车真不让人省心,安全性,-1,
8743,0zhpnumU9SWKjisf,16款同有次声音，现已比刚发现时大了很多，也许斯巴鲁变速箱就这质量吧，介意者慎选！,动力,-1,
8744,jrfqZm2cai0DyIAW,是的，70-80的时速油耗可干到5.4。我城区上下班停车12的时速，油耗都干到14了。,油耗,-1,
8745,MVf4NeIPjTvFQOln,总结陈词：森林人的油耗由平均时速决定！低到5个油，高到14个油，上下能差9个油。,油耗,-1,
8751,eNEFQAs51opH280r,光看Subaru 看了 好几个小时 底盘也看了骨架 看不到,操控,-1,
8756,7cI0WhTv6UCmdqQL,起码超车利索，价格不减下来我都想转crv了,价格,-1,
8759,aog1f683ytqmV9Pr,其实现在新出的XV 底盘 骨架， 都很喜欢。就是内饰 看了 无论设计，质感，我的感觉也是跟你一样。我是非常不满意。还不如现款。轮胎噪音 大不大？,内饰,-1,
8761,JyD0qIBEdwWO5Ngc,搜三灯齐亮，已经有很多了，直接投诉质检总局吧，刹车开关必须召回,安全性,-1,
8763,3ERFtV6YHj8XSNAf,为什么要更换气囊？还是免费的，召回吗？,安全性,-1,
8764,HcPa6DiyY08QNRSo,基本不用，对隔音没多大意义。当后备箱有不宜直视的东西时，会拉上挡下视线。,空间,-1,
8765,k328puQPTEBJ1cRe,上森林人都是咬咬牙的，不上了，价格不减就换crv,价格,-1,咬咬牙的
8775,K3F2G8gEzTht1lXb,后备箱拆顶棚吧，能解决。盯着师傅细心点弄。不用焊,空间,-1,
8776,gPjx8iaeU2m7wy0X,不现实……这都赶上日本本土价格了要……,价格,-1,
8786,c8B0p71u4KlximZE,用事实说明，买东西真不能只看价格。,价格,-1,
8787,OhtDMyzCN4FE6mLa,有优惠还要这价格啊，26.2是全款还是贷款,价格,-1,
8789,7ZItw04LqTkSU38c,后轴用电，完全不是左右对称全时四驱概念了,操控,-1,
8790,8zrSpNLi7YReUZMw,前刹车盘磨耗了，也会抖,安全性,-1,
8791,5RxAjGZFeMr8ETd3,yyp卖的就这个牌子的刹车皮，垃圾,安全性,-1,
8793,tcIB31bhdKDsfzjl,这个问题我特意咨询过，最靠谱的是这么说，斯巴鲁发动机遇到紧张危险情况会向下脱落，如果下面有钢板，那驾驶室就危险了，所以我觉得薄点的塑料护板还是最折中的选择。,动力,-1,
8795,tirkTavOIzRCcbhU,动力感觉不到有什么变化！,动力,-1,感觉不到
8799,FWNHrvjz0fMVYsId,18款2.0时尚和2.0豪华导航有啥区别，我咋没看出来了看配置,配置,-1,没区别
8807,aX76d5fFjL4Vmk9x,以真实经历建议：树脂的或塑料的。加装了“钢”的护板，1年后转弯、启动、刹车时底盘异响，在多店多个技师看过，找不到异响原因。拆除钢护板后，异响终于消失。,操控,-1,
8808,aX76d5fFjL4Vmk9x,以真实经历建议：树脂的或塑料的。加装了“钢”的护板，1年后转弯、启动、刹车时底盘异响，在多店多个技师看过，找不到异响原因。拆除钢护板后，异响终于消失。,安全性,-1,
8815,fJjPhqbGA9kQtO4Z,这几天开车时，车速接近100公里时，加油的时候方向盘抖动，放下油门方向盘就不抖了,操控,-1,
8817,b9YslQknApjxZ6qR,应该是换了4S店的垃圾变速箱油，冷车时尤为严重，热车稍微好些，只有自己去换全合成75W90的变速箱油，美孚，红线，安索都行,动力,-1,
8818,4KcBfGmsQquoV70t,我还扣过发动机盖，开了几天；后来发现机舱的缝怎么这大，才发现没盖好。,动力,-1,
8819,S5bTK3djcNtCwexf,实用，但外观感觉画蛇添灯,外观,-1,
8821,7LPrqAaQHzCl3nfb,这车启停逻辑简单 空档松刹车照样发动 不如马自达人性化,安全性,-1,
8822,5UXKIBOQal1Tvsg0,2.0的发动机，不建议换，换大的，动力跟不上,动力,-1,
8823,uQ81cvbaRYEKUAkm,我的12款xs2.5运动版，刚刚保养后，市区油耗16，原来13，不知道什么原因，明天高速开下看看。,油耗,-1,
8825,lywVpYDXUAuMivG5,车衣没劲，怠速发动机不稳,动力,-1,
8832,Etqe3Wajnv2Vsruy,哈哈，确实是这样子，我一哥们04年花了百多万买了台，后备箱出厂直接备了瓶机油，销售直接讲明烧机油，不过现在小瓶换成了大瓶！一个保养周期小瓶完全不够烧了。,油耗,-1,
8840,tVRMS54HXksTqvQf,152.5特装版，准确的叫纪念版，拉力兰也就100辆，18寸树杈轮毂，屁股上带翼，其它配置与尊贵版相近，质量没的说，不烧机油，油门灵敏,油耗,-1,
8841,ZMLq1OXS6QdyG5Vz,看来ES还是不够智能，只能当做辅助，方向盘掌握在自己手心里心里才有底！,操控,-1,
8843,O6AGHzQt2cq7F3fL,我没测过。但我车的tvoc一定超，因为座椅一直有味道,内饰,-1,
8846,Pq7fum6rh3HIGpla,中国救活了别克，通用造车品质不敢恭维，车重油耗高，小毛病多；森林人毕竟是日系进口，除了内饰和配件问题，同价位进口车中好像只有他一个，自己衡量吧。,油耗,-1,不敢恭维
8848,INEsn26RW5ebG0Dv,确实没法跟灯厂比，最怕晚上跟在奥迪后面，一踩刹车，那灯光可以亮瞎我,安全性,-1,
8855,kvQDy1zY5WEuUtPw,我不是在比拼最低油耗，而是很多人晒的综合油耗都在6-7，这太不着调了！,油耗,-1,不着调
8859,iw6FNdza2M5pGymo,吹牛逼的都是开个长下坡来炫耀的，你也可以，不是长期油耗,油耗,-1,
8860,X2e7rb6Da9fQnRtK,补充，第二次保养就有大白桶了，而且而且！换大白桶后明显油耗少了一个！也证明了大铁桶有问题，各位车主注意吧,油耗,-1,
8877,t29HJLwVUZpbSkDj,汽车玻璃都防紫外线，但不防红外线。南方夏天热死人。森林人空间大玻璃大太阳照射面积大但空调口不多，特别是前挡，太阳晒的疼。,舒适性,-1,
8879,58qoVJYmcnuCNEOf,牛逼牛逼透了！偶尔拥堵还激烈驾驶综合油耗只有7.5，服了！大哥你如果开飞度估计油耗会在4左右徘徊了,油耗,-1,
8880,W09SoJlek65FLYMv,厉害厉害，真厉害！平均油耗7.2啊！你开挂了吧？佩服的五体投地啊！小弟不才之前开手动挡嘉年华1.5的，都不止7.2这个油耗！牛逼透了，敢问兄台多大排量,油耗,-1,
8881,VwlRZz4UX28aFCje,还有，发动机和门缝特别的大,动力,-1,
8882,QjEXz7cl3yY4CDST,推荐昂科威2.0T精英版，森林人价格高、保值率低，四驱能力和水平对置发动机没有吹嘘的那么好。,动力,-1,
8883,QjEXz7cl3yY4CDST,推荐昂科威2.0T精英版，森林人价格高、保值率低，四驱能力和水平对置发动机没有吹嘘的那么好。,价格,-1,
8884,V4rTjoDgaUYLQG7t,我也无锡，油耗跟你一样，说省油的感觉不见的省,油耗,-1,不见得省
8887,VECSi5JuIkcnymMO,我的车提车后，洗完车发现保险杠上有那种下完雨白色车特有的淡淡的黑色水渍。另外车身仔细看有很多的黄色锈点，很小。看看你的车走吗？,外观,-1,
8888,7QsmbyHiRVGwXBgv,不是那种声音，是起步和停车不给油带着刹车有撞铁皮的声音,安全性,-1,
8889,I7HtuABa6olqRFYc,买机头的商家帮代购的。台湾产面板。也不是特别的完美，中控和机头中间的缝隙稍微大了一点，中控有点内嵌得太多了。,配置,-1,
8892,zsLF4xRSwrTKXZqu,这导航是国产oem的，要看你人品好不好了,配置,-1,
8893,sbhQL8dg2vR5oDnf,这垃圾山寨导航   早点换了吧,配置,-1,垃圾
8896,MVY6h4izC3un5jUm,就是不知道加速到2000后声音是不是跟这一样大，后天去提车，心里没底啊,动力,-1,心理没底
8900,9oyxIuHXkOYQmChG,我找什么理由啊，我对你这个油耗是佩服的五体投地啊，开过森林人的人都知道要把odo跑出这么个油耗出来需要具备什么前提条件，你牛b，的确很牛b，懂的人自然懂,油耗,-1,
8901,3qxDRYTWBC9Fz4hw,我公里数倒是不多，最近感觉方向盘歪着才能直着走，歪的不厉害，想去做，我们这地方小，店里没这车数据，也没敢做。,操控,-1,
8902,IAaUjxHgzbnC2TNQ,首先确定是车里面还是外面的声音，估计可能是车外面的声音，找个地方检查底盘，看看是否有什么零件松动，发生碰撞，检查轮毂，看看刹车部分是否有异常,操控,-1,
8903,IAaUjxHgzbnC2TNQ,首先确定是车里面还是外面的声音，估计可能是车外面的声音，找个地方检查底盘，看看是否有什么零件松动，发生碰撞，检查轮毂，看看刹车部分是否有异常,安全性,-1,
8905,i6bMD8ohXTAKJS9F,lz这可是odo油耗，不是那么简单的，就算路况很好，你也要有这个心境才能做到，而且看公里数额也不是坚持一两次跑出来的结果，所以这个油耗确实牛b,油耗,-1,
8911,optYh7CS3Vd9NzJ6,我感觉我内饰哪里都可以摁动,内饰,-1,
8912,MX6UOcR5u1S9KmHb,昂科威内饰远看漂亮，近看感觉用料不好，森林人内饰不漂亮，但用料不错。,内饰,-1,
8913,TnGNalDBtWiofxJE,我的换了导航也没有了，音质没有原厂的好了,配置,-1,
8921,mW8QbOxIlVBukowg,早就甩了，现在用的卡仕达安卓机，阿尔派CD机倒模在导航下面,配置,-1,
8922,l0bRgCVB8pWStGTq,这价格还不如看看奥迪Q5,价格,-1,还不如
8925,GNMAc9a5piKfSBTV,机械品质。。。但是感觉动力技术不是那么好 2.5的扭矩才230多。。。,动力,-1,
8927,gTvFzli5RBQHZ1xK,14款的表示没发现座椅底下有低音炮,内饰,-1,
8939,I3jhTfVRN6xtFPOy,方向盘按键只能接通或挂断，中控屏上可以拨打，不过查找联系人非常不方便。在联系人界面不能通过方向盘按键操作。,配置,-1,
8948,yecgKZmdVNCs520O,小森已经被老婆抢走，我准备弄台马三备用代步了。小巧漂亮还便宜。虽然很担心内饰污染和装配工艺以及国产钢材的强度，但是合资真的很实惠啊,内饰,-1,
8950,s4H9iOFQYljWxBpI,动力太弱，才241马力，这怎么开呀,动力,-1,太弱
8957,lJjrUfNtMmF0bQBV,用的很好啊，车身高度提高了，磨损也耐磨了，毕竟厚度厚，就是AT胎的噪音太大了。,舒适性,-1,
8958,26qnas0u3RMb8ANT,上周刚提的16款2.0豪导，500多公里里程油还多的时候加油灯突然闪起来，熄火再启动后发动机灯，坡道灯亮，运动模式和定速灯闪。第二天准备检查的时候又正常,动力,-1,
8961,viVYoDFLqmXRzWPn,实在没有的话我就用2.5T改色了！动力也差不太多，就是座椅没法弄了,内饰,-1,
8967,RYdkZfB1tV9S5Wsh,这应该不叫问题，这叫CVT变速箱的尿性,动力,-1,
8968,h7iTW3vCHbGRVOem,斯巴鲁森林人的隔噪本来就不好，怎么比啊，四驱的性能也不是polo所能比的吧,舒适性,-1,
8969,h7iTW3vCHbGRVOem,斯巴鲁森林人的隔噪本来就不好，怎么比啊，四驱的性能也不是polo所能比的吧,动力,-1,
8971,jGW97qn65gRtOyuT,相信国产就买马自达。担心偷工减料内饰污染那就上斯巴鲁。,内饰,-1,
8972,cS3Kkdpfmigq0DTA,MD就你哪烂焊接车门车顶，刹车四十米开外还好意思出来见人，车漆溥如纸，,外观,-1,
8973,cS3Kkdpfmigq0DTA,MD就你哪烂焊接车门车顶，刹车四十米开外还好意思出来见人，车漆溥如纸，,安全性,-1,
8981,OlafcKBWRnJbYEiZ,你拿非官方的配置表去打官司。。。。。我挺佩服你,配置,-1,
8985,oJB3AmkCXd92KxZn,理论上没有，他又不像德系那样大循环调到103度才开始降温，理论上不存在。但是卧式发动机润滑不好这确实事实。,动力,-1,
8986,mZWLeqYvTylrkxEH,说的还真差不多，不过当初就是觉得马自达的后排座椅角度不舒坦，不然真就买了cx5,内饰,-1,不舒坦
8992,2FR3NSMTOrJxcdsX,指南者空间小了点，欧蓝德和森林人都去试驾下能感觉出不同,空间,-1,小了点
8996,CMyX6YLblRpPG95t,对啊，冬天市区油耗太高，是不是咱这边油的质量不行，据说南方汽油就耐烧,油耗,-1,
9000,NTQfwIHd56oCLseS,已经收藏你的问题，我的奇骏也是这样，除了身材刹车以外，满载的情况下打方向加刹车也会有咯噔一声。看看别人的解答,安全性,-1,
9002,mo1lXFcwqbRPVUEv,开过allroad 内饰豪华感确实强 低速隔音还是比斯巴鲁好的 操控也不错 不过有点感觉3.0机械增压反应有点慢 油门踩下去动力响应比较慢,动力,-1,
9007,8EjDLYueHfPArS9w,低速变速箱嚎叫。像叫春一样mlgb垃圾品牌,动力,-1,垃圾
9013,UxMdDv9auX54SNFI,在这么高的车速状态下，方向盘竟然会来回摆动，高速方向盘是随速助力的，你的这个感觉很危险，及时查一下。,操控,-1,很危险
9014,WkuY0ThsGOHQXtn5,这车没有太大的可圈可点 2.0最大的优点就是省油 10万公里没出过毛病 舒适性很差,舒适性,-1,很差
9015,uX8KnZNe9Yhl1xdy,这个一般是什么原因，早晨启动车后，方向盘打到底，也会出现咯噔咯噔的响，开一段路程后，再打到底就不响了，做了四轮定位后才出现的，是不是四轮定位的原因,操控,-1,
9017,UZpPATfaVHYzSg2N,楼主您好，这个年份的斯巴鲁就不推荐你买了，本身斯巴鲁，后期保养维护就比较贵，维修起来价格更惊人，还是买个别的品牌的二手车划算一点，望你采纳,价格,-1,
9024,2B7f3I5v9k8m40cX,就是性价比低，性能不错，本身新车就不值这个价,价格,-1,
9028,xhX17OLHDF0TQJKB,指南者没坐过，只坐过自由光，看着大，但实际乘坐空间太小了，后排抬不起头，腿也伸不开…只能缩着。,空间,-1,太小了
9042,ZqGnCg6VKjLpXfUl,恭喜楼主， 不过说实话你这辆车不合算， 2018款低配和2017特装款没有任何区别价格还要高， 不如买真的2018款2.5排量,价格,-1,不合算
9049,4CErhNtfSQW6FzPB,没有，就是刹车片温度高,安全性,-1,
9050,PQmT0yIatwOgSGXB,没有掉粉，就是刹车盘发黑，4s说是刹车温度太高,安全性,-1,
9051,KsQhUMACcLzgEDTl,探界者看起来不错，不过没开过也没坐过。途观是好车，舒适，扎实，德国品牌不容易被当成是卖国贼。森林人优点很多，缺点是隔音一般，发动机声音大，品牌小众。,舒适性,-1,
9052,q2zKp7fSla4RbMrY,没有了解清楚，直接下的手。反正也买了，心里挺热火的，这车总感觉价格不好谈,价格,-1,
9061,usn7ovqgm5JAjIbc,A6，隔音，操控，舒适性，森没一点能比。如我换车，肯定会换A6L，前段时间开了朋友的几次。森之是低盘高点，四驱。其它的和十几万的速腾差不多。年轻人还是A6,舒适性,-1,
9062,usn7ovqgm5JAjIbc,A6，隔音，操控，舒适性，森没一点能比。如我换车，肯定会换A6L，前段时间开了朋友的几次。森之是低盘高点，四驱。其它的和十几万的速腾差不多。年轻人还是A6,操控,-1,
9068,lYiDGZmhEeCB1d2n,开到现在，13款的，除了换个刹车开关，目前都很正常，就是油漆薄，现在外观全是坑坑点点。,外观,-1,
9073,F21YUlm6srpZbN0t,2.5 15款4.2W昨天保养前片已到极限没在4s换片，明天换佐佐木陶瓷片650度，没啥底气，外观貌似有金属颗粒，，，,外观,-1,
9074,Bg5DfQFtZse6uTER,我买的牧宝，四季通用的真皮座椅冬天太凉夏天太热,内饰,-1,
9075,HjoSilmFhNuzJMEp,同问！不在北方的车友不知道零下二三十度坐在真皮上什么感觉！那个座椅加热还需要一屁股坐上去才慢慢有温度，但是之前真是煎熬！,内饰,-1,
9076,JejzSEZKgkB6Mwf7,是变速箱声音，我也听到过，吹口哨似的。反正我对这个变速箱没好感，总是松油门滞怠感。哪怕爱信4速AT都没那个感觉。,动力,-1,
9079,R6TjAGP4iW0zmIr2,你的是导航鸡吗？如果是更换掉,配置,-1,
9080,CtZSwE6B5RcAoQLl,等我过完户。请您帮忙看看。我现在开的06年老马530。油耗，维修。费用太高。疯了,油耗,-1,
9082,hndksEWuXzaZrDNQ,楼主你好，首先你要了解，一辆二手车虽然价格很低，但是以后维修和新车的维修价格是一样的。,价格,-1,
9089,ICflJQtFUb25oqVH,2.5 2年多快6万了。换了电瓶    前刹车片 。其他还好。没发现要换的东西。,安全性,-1,
9090,iXzog9dwu5f6G0qR,除了强奸的导航，其他都是小鬼子造的。发动机是日本零式战斗机的技术，如果有抵制日货的情愫，还是不买为好。,配置,-1,
9091,iXzog9dwu5f6G0qR,除了强奸的导航，其他都是小鬼子造的。发动机是日本零式战斗机的技术，如果有抵制日货的情愫，还是不买为好。,动力,-1,
9092,PS6XtTve1B7RhwiN,这和动平衡啥关系都没，轮胎是减震过程的一部分，60换成45的胎壁薄了那么多，必须得颠，换来的是操控感和路感,操控,-1,
9097,iPe7koA5RN6w2Hjg,那个是瞬时油耗 我的1000块跑1300公里 不太省,油耗,-1,
9100,vJZrPFDLRxOpw1Tk,这二个配置在买车以后感觉到很无语,配置,-1,
9103,eZRATOtsiwkJmrKg,视频倒是不用，就是想把导航和电话分开，毕竟中途来电话太闹心了。但貌似支持高德和百度第三方导航，可选择以后就是无限的等待连接中。。。就它自己默认的导航一下就能用了,配置,-1,
9108,M7vcZDJYEG2pqIiW,斯巴鲁这几年发展有些缓慢，2.5的发动机快十年了没怎么更新技术。但我还是选择了森林人（16款2.5蓝豪），就因为进口品质和全时四驱,动力,-1,
9118,JYfAsNbWge4maqnG,要么情怀，要么玩车。这个车子油耗，维修，说不定同样会让你疯了。顺便记得加群。,油耗,-1,
9120,6KY0xN9AhgSzPfOl,冷车还加速无力，踩油门，转速高，但车速起不来,动力,-1,
9121,IFosPSiUmykDNzvJ,刹车你刹得住？四驱是好。,安全性,-1,
9122,ePCR96fyZWTIV3tu,加95.90的没力发动机噪音大，换挡慢,舒适性,-1,
9123,ePCR96fyZWTIV3tu,加95.90的没力发动机噪音大，换挡慢,动力,-1,
9124,mCVk5qzocRHKwTLu,是不是拆过后排座椅垫子啊。。这车的油滤和浮子就在后座下面。。。打开看看，多半是这边密封有问题,空间,-1,
9125,mCVk5qzocRHKwTLu,是不是拆过后排座椅垫子啊。。这车的油滤和浮子就在后座下面。。。打开看看，多半是这边密封有问题,内饰,-1,
9128,7sBKgXQqtuRiaU4G,主要是每年冬天都不这样，今年突然油耗升高了，路况没有变化，还不错，是不是需要清洗什么，因为之前什么清洗都没做过。,油耗,-1,
9129,DoOGkEcgXC0bVxI2,先锋8850，不过不带导航，但是有carplay，性价比高,配置,-1,
9130,LVAhRb9T3uy4DIXi,看看台湾的中控，哈曼的音响.tmd特色什么都跟别人不一样.,配置,-1,
9131,8A7qRGoVFzm91Spd,进口的时候中控是个黑洞，啥都没有。,配置,-1,
9132,cIjS5J2khW0drsHx,之前有人检查过 说是刹车片刹车灰太多引起的声音 不放心就去四儿子检查下,安全性,-1,
9134,1TzVbeuFWlRIyoBX,这个车不是跑车 关注此车烂路性能 高速请限速,动力,-1,
9138,OARIYg317jW9Trax,用020的油噪音是最大的,舒适性,-1,
9140,tKORn9wkyFvGise1,你们 收到气囊召回了吗,安全性,-1,
9141,s3xCB1Ti7vpS6JWl,去年听说召回，打了潍坊斯巴鲁，说是可以召回气囊和水泵，但是已经排到下半年了，12月份又打4S说排到年中了，我真纳闷了，潍坊有那么多森林人吗？,安全性,-1,
9143,U8vtchKSB5ib4A9j,就是第二天洗车麻烦，轮圈里面减震后备箱全冻住,空间,-1,
9148,K257lRsrE1qJiBnU,跑两天就好了，我自己都断过两次电，就那样，玻璃一键升降也会没有一会，换变速箱油搞的出问题了，还清了会故障码也那样，开会就好了,动力,-1,
9149,tQFSl6b5naL0HroR,全冻住了……后备箱两个按钮就在冰壳子里，底盘啥都看不到，后下支臂那块连个管子线路啥都没了，前减震弹簧就是俩冰柱子，刹车盘和轮圈就一指宽，全是冰糊满了,操控,-1,
9150,tQFSl6b5naL0HroR,全冻住了……后备箱两个按钮就在冰壳子里，底盘啥都看不到，后下支臂那块连个管子线路啥都没了，前减震弹簧就是俩冰柱子，刹车盘和轮圈就一指宽，全是冰糊满了,安全性,-1,
9151,uGV0yHctD6fpZPlY,机油不一样、变速箱油不一样、13XT的刹车片和盘不一样 新款XT不知道北方冬季0W40 其他时间5W30\5W40均可 建议全合成,动力,-1,
9152,uGV0yHctD6fpZPlY,机油不一样、变速箱油不一样、13XT的刹车片和盘不一样 新款XT不知道北方冬季0W40 其他时间5W30\5W40均可 建议全合成,安全性,-1,
9178,lKS7NTbUvzdBcRZt,我刚买的10款2.5的，7.8万12万公里，车况好的很，你说的这个价格贵了,价格,-1,
9180,qlMWihtof2gOcEn1,找机油，发动机爆震是家常便饭。,动力,-1,
9182,WXp1aNTjBtAuJZlx,雪地冰辙对底盘低的车还是有威协的,操控,-1,
9185,LWdYGlS4UaeOITEo,我也不喜欢顶配的前脸儿，要不直接顶配了，电动尾门我也不喜欢，要不就不纠结了,外观,-1,
9193,31i2jZf8FKmvJawP,XV实在空间是太小了，和轿车差不多,空间,-1,
9200,YINGm451VjPwM3Fd,车身晃就响，手放门边上能感受到那种摩擦。,外观,-1,
9212,J3Ol564MzFNbQuEn,森的刹车偏软 比一般丰田软,安全性,-1,
